,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,AGE,CREDIT_INCOME_PERCENT
29569,112500.0,1762110.0,48586.5,1575000.0,2711,7622.0,4620,2,0,0,0,0.6857560185547517,0.6212263380626669,42.5,15.6632
29572,315000.0,1800000.0,62698.5,1800000.0,3505,6908.0,762,1,0,1,1,0.0752013481794593,0.3077366963789207,52.5,5.714285714285714
29576,153000.0,2013840.0,55377.0,1800000.0,2133,5027.0,1920,2,0,0,0,0.6311572633970541,0.4135967602644276,37.5,13.16235294117647
29621,153000.0,1575000.0,43443.0,1575000.0,1951,7475.0,441,2,0,0,0,0.4611886212697149,0.6706517530862718,47.5,10.294117647058824
29643,360000.0,1575000.0,43312.5,1575000.0,3240,2760.0,4353,2,0,0,0,0.6686602653893434,0.6801388218428291,57.5,4.375
29664,540000.0,1705500.0,46899.0,1705500.0,4082,346.0,1527,2,0,0,0,0.3375979611841052,0.5797274227921155,32.5,3.158333333333333
29693,157500.0,2250000.0,59485.5,2250000.0,726,2022.0,1086,2,0,0,0,0.7251911747665051,0.5190973382084597,47.5,14.285714285714286
29698,157500.0,1575000.0,59989.5,1575000.0,4284,7285.0,4446,3,0,0,0,0.6035922515594567,0.4276573700350293,37.5,10.0
29721,157500.0,1886850.0,51885.0,1575000.0,861,5083.0,1595,2,0,0,0,0.618011417782674,0.3001077565791181,27.5,11.98
29820,225000.0,1886850.0,52015.5,1575000.0,1119,10607.0,141,1,0,0,0,0.7419031389301818,0.7838324335199619,47.5,8.386
29910,135000.0,1800000.0,47614.5,1800000.0,11810,10489.0,4058,2,0,0,0,0.7128982769998479,0.6832688314232291,57.5,13.333333333333334
29943,315000.0,1575000.0,58369.5,1575000.0,1732,2908.0,3717,2,0,1,1,0.6669478144270664,0.3842068130556564,57.5,5.0
29960,630000.0,1800000.0,68692.5,1800000.0,2549,2114.0,1876,1,0,0,0,0.6903696569556933,0.4614823912998385,37.5,2.857142857142857
30055,315000.0,1762110.0,48586.5,1575000.0,1726,879.0,4257,1,0,0,0,0.652150107697957,0.5424451438613613,37.5,5.594
30093,427500.0,2085120.0,72607.5,1800000.0,291,826.0,3037,2,0,0,0,0.5026150357842313,0.0817255924524642,42.5,4.877473684210527
30121,360000.0,1872517.5,65088.0,1710000.0,455,9821.0,3530,2,0,0,0,0.7905392414448782,0.7583930617144343,57.5,5.2014375
30143,216000.0,1668096.0,58113.0,1440000.0,152,3569.0,4714,2,0,0,0,0.5659990279431356,0.6296742509538716,42.5,7.722666666666667
30164,177750.0,1575000.0,39946.5,1575000.0,1125,249.0,1854,2,1,1,0,0.7288669364625668,0.4740512892789932,27.5,8.860759493670885
30177,292500.0,1714338.0,50256.0,1431000.0,2705,571.0,1151,2,0,0,0,0.64777203589222,0.7922644738669378,47.5,5.860984615384616
30217,225000.0,2013840.0,55507.5,1800000.0,2887,4992.0,1623,2,0,0,0,0.4236570283708413,0.2405414172860865,27.5,8.9504
30239,292500.0,1575000.0,58500.0,1575000.0,1419,4430.0,2850,2,1,1,0,0.70056265195321,0.5082869913916046,27.5,5.384615384615385
30283,180000.0,1762110.0,46611.0,1575000.0,464,6832.0,4207,2,0,1,1,0.6548042623813533,0.8027454758994178,37.5,9.7895
30290,360000.0,1762110.0,71770.5,1575000.0,10313,11343.0,2845,1,0,0,0,0.7936577641162912,0.4471785780453068,52.5,4.89475
30441,162000.0,1779030.0,47061.0,1485000.0,2520,5428.0,4390,3,0,0,0,0.2921662925788299,0.7267112092725122,57.5,10.981666666666667
30480,315000.0,1620000.0,44550.0,1620000.0,5953,1090.0,3141,1,0,0,0,0.6836552428368535,0.746300213050371,52.5,5.142857142857143
30494,135000.0,1762110.0,46611.0,1575000.0,1673,1013.0,4027,2,0,1,1,0.3956843014990929,0.1819591097862785,32.5,13.052666666666669
30530,333000.0,2695500.0,74254.5,2250000.0,608,9067.0,1781,1,0,0,0,0.4756279255769452,0.4436153084085652,22.5,8.094594594594595
30543,225000.0,1762110.0,51520.5,1575000.0,2509,5430.0,4052,1,0,1,1,0.5928812967128048,0.5884877883422673,37.5,7.8316
30603,191700.0,2164878.0,57109.5,1935000.0,6557,7420.0,5019,2,0,0,0,0.5697285073304132,0.5726825047161584,42.5,11.293051643192488
30670,180000.0,1762110.0,48586.5,1575000.0,1260,2080.0,3061,2,0,0,0,0.4369291146397306,0.2707073872651806,27.5,9.7895
30671,405000.0,1575000.0,59989.5,1575000.0,1192,921.0,762,2,0,0,0,0.643133141247054,0.1253078784282391,47.5,3.888888888888889
30672,202500.0,2025000.0,53550.0,2025000.0,439,295.0,4300,2,0,0,0,0.6383057101753783,0.5937175866150576,37.5,10.0
30691,225000.0,1575000.0,49585.5,1575000.0,1119,2270.0,645,2,0,0,0,0.5730007208062801,0.3031463744186309,42.5,7.0
30717,382500.0,1762110.0,46480.5,1575000.0,3745,932.0,3998,2,0,0,0,0.7803288561833074,0.4740512892789932,42.5,4.6068235294117645
30747,346500.0,1762110.0,46611.0,1575000.0,4268,8334.0,4505,2,0,1,1,0.732545943390588,0.622922000268356,42.5,5.085454545454546
30777,315000.0,2341089.0,61884.0,2092500.0,3393,6493.0,4327,1,0,0,0,0.7883328261268072,0.6313545365850379,42.5,7.432028571428572
30803,225000.0,1687266.0,67045.5,1575000.0,5088,3442.0,2421,2,0,0,0,0.3561429053313677,0.4578995512067301,52.5,7.49896
30841,585000.0,2013840.0,53253.0,1800000.0,3227,3962.0,3959,2,0,0,0,0.6822868861647481,0.6863823354047934,42.5,3.4424615384615382
30876,450000.0,2156400.0,59431.5,1800000.0,4403,5792.0,3980,1,0,1,1,0.5173741467878459,0.4686596550493113,32.5,4.792
30900,247500.0,1687266.0,64395.0,1575000.0,3343,4767.0,3555,3,0,1,1,0.5091360491184587,0.6058362647264226,32.5,6.817236363636364
30985,225000.0,1575000.0,43312.5,1575000.0,1269,6818.0,119,1,0,1,1,0.6709623489102002,0.4974688893052743,47.5,7.0
31018,360000.0,1971072.0,68643.0,1800000.0,914,1326.0,1830,1,0,1,1,0.7589756204009485,0.7570690154522959,52.5,5.4752
31034,225000.0,1767145.5,48726.0,1579500.0,4520,8228.0,4010,2,0,0,0,0.7025999920291748,0.4507472818545589,57.5,7.85398
31037,360000.0,1710000.0,74565.0,1710000.0,939,9102.0,4248,1,0,0,0,0.7904088561245552,0.6479768603302221,42.5,4.75
31159,225000.0,1752039.0,46215.0,1566000.0,5926,585.0,4215,2,1,1,1,0.6448127015777462,0.7490217048463391,32.5,7.78684
31439,198900.0,2025000.0,53419.5,2025000.0,1356,2822.0,3626,3,0,0,0,0.1754925592862691,0.3457848024695955,37.5,10.180995475113122
31444,171000.0,1575000.0,43312.5,1575000.0,2732,4049.0,3417,2,0,0,0,0.4094574093818544,0.191821602413606,32.5,9.210526315789474
31480,315000.0,2013840.0,53253.0,1800000.0,5114,4816.0,3266,1,0,0,0,0.7418193847213275,0.5226973172821112,52.5,6.393142857142857
31481,234000.0,1800000.0,68692.5,1800000.0,2638,9709.0,830,2,0,0,0,0.6925483477972729,0.434733248750173,27.5,7.6923076923076925
31557,225000.0,2048580.0,59899.5,1710000.0,1104,1196.0,11,1,0,0,0,0.7346016679660659,0.7121551551910698,37.5,9.1048
31568,225000.0,1711764.0,47200.5,1530000.0,2071,7449.0,4387,2,0,0,0,0.7264662151078087,0.6956219298394389,37.5,7.60784
31569,270000.0,2250000.0,59355.0,2250000.0,2023,2677.0,629,1,0,1,1,0.7477753882971991,0.3062022983135042,47.5,8.333333333333334
31693,558000.0,1800000.0,74416.5,1800000.0,3874,22.0,2995,3,0,0,0,0.2485295254629605,0.7407990879702335,27.5,3.225806451612903
31708,292500.0,1886850.0,49905.0,1575000.0,6023,2437.0,4453,1,0,0,0,0.7060518519962119,0.5832379256761245,42.5,6.450769230769231
31734,337500.0,2250000.0,59355.0,2250000.0,288,3.0,2967,2,0,0,0,0.1011253622334473,0.248535557339522,37.5,6.666666666666667
31749,225000.0,2033977.5,56061.0,1818000.0,2718,10537.0,1528,1,0,0,0,0.771204234825104,0.5154953751603267,47.5,9.0399
31772,216000.0,1575000.0,41548.5,1575000.0,380,12569.0,3577,2,0,0,0,0.6324341128387478,0.8027454758994178,52.5,7.291666666666667
31775,157500.0,2265570.0,59895.0,2025000.0,243,1545.0,3742,2,0,0,0,0.5184333642851072,0.41534714488434,32.5,14.384571428571428
31776,135000.0,1675413.0,52735.5,1530000.0,161,596.0,1018,2,0,0,0,0.6296389351782532,0.6161216908872079,47.5,12.410466666666666
31828,360000.0,1575000.0,43443.0,1575000.0,1477,927.0,458,1,0,0,0,0.5732414697350577,0.4668640059537032,47.5,4.375
31835,202500.0,1687266.0,68719.5,1575000.0,3005,5285.0,4387,2,0,0,0,0.7547584907695299,0.5620604831738043,37.5,8.332177777777778
31868,225000.0,1575000.0,43312.5,1575000.0,4816,4491.0,1584,2,1,1,1,0.6644659392400343,0.0701088438273582,47.5,7.0
31954,225000.0,1724688.0,52420.5,1575000.0,5358,13003.0,5500,2,0,0,0,0.5387825192354608,0.6279908192952864,62.5,7.66528
31977,180000.0,2025000.0,53550.0,2025000.0,4463,8931.0,4353,2,0,0,0,0.6144172056704137,0.3233112448967859,57.5,11.25
32032,382500.0,1971072.0,68643.0,1800000.0,2470,11437.0,922,3,0,0,0,0.1676945563059389,0.7662336700704004,47.5,5.153129411764706
32086,225000.0,1928304.0,71590.5,1800000.0,6446,7456.0,4373,3,0,0,0,0.2653117484731741,0.7252764347002191,37.5,8.57024
32103,450000.0,1762110.0,48456.0,1575000.0,1764,1007.0,3364,1,0,0,0,0.6577294611067976,0.6380435278721609,32.5,3.9158
32109,270000.0,1800000.0,49630.5,1800000.0,3122,6976.0,919,2,1,1,0,0.6188783161798536,0.4418358231994413,32.5,6.666666666666667
32111,135000.0,1575000.0,49455.0,1575000.0,2907,2556.0,4390,2,0,0,0,0.5671965166036115,0.3523399726917038,32.5,11.666666666666666
32128,225000.0,1928304.0,78669.0,1800000.0,2702,2790.0,4439,2,0,0,0,0.055659601764153,0.1482543790610911,42.5,8.57024
32173,225000.0,1636245.0,46894.5,1462500.0,230,6769.0,1141,2,0,0,0,0.7576570797710431,0.6594055320683344,47.5,7.2722
32242,450000.0,1800000.0,49630.5,1800000.0,1279,6528.0,1565,2,1,1,0,0.6011567215620803,0.8150073858059296,32.5,4.0
32252,427500.0,2106000.0,55552.5,2106000.0,5445,5441.0,799,2,0,0,0,0.6956545123763782,0.4650692149562261,37.5,4.926315789473684
32282,263250.0,2475000.0,62698.5,2475000.0,109,775.0,4249,2,0,0,0,0.342328084876757,0.622922000268356,32.5,9.401709401709402
32310,315000.0,2250000.0,61875.0,2250000.0,585,8005.0,1459,2,0,0,0,0.6994329689442571,0.6058362647264226,52.5,7.142857142857143
32396,270000.0,1800000.0,56520.0,1800000.0,3257,5778.0,4168,2,1,1,0,0.7254090194671509,0.5797274227921155,37.5,6.666666666666667
32436,252000.0,1971072.0,68643.0,1800000.0,6478,118.0,2400,2,0,0,0,0.6820355988768458,0.3910549766342248,52.5,7.821714285714286
32465,360000.0,1685268.0,58707.0,1539000.0,205,1.0,1949,2,0,0,0,0.394717357402442,0.6413682574954046,32.5,4.6813
32479,270000.0,2463840.0,74830.5,2250000.0,806,1596.0,4900,1,0,0,0,0.7362950126345484,0.2970866116472028,37.5,9.125333333333334
32541,270000.0,2463840.0,74830.5,2250000.0,655,504.0,99,2,0,0,0,0.594553417197462,0.3392876999089139,37.5,9.125333333333334
32556,382500.0,1971072.0,62019.0,1800000.0,8344,858.0,108,1,0,0,0,0.7393196034933733,0.7826078370261895,47.5,5.153129411764706
32587,202500.0,2013840.0,53253.0,1800000.0,3028,453.0,4430,2,0,0,0,0.2631435910213423,0.7503751495159068,62.5,9.944888888888888
32631,268650.0,2517300.0,69354.0,2250000.0,5505,715.0,3750,1,0,0,0,0.1749647759368746,0.5937175866150576,57.5,9.370184254606365
32662,225000.0,1552500.0,41085.0,1552500.0,3499,1531.0,4650,2,0,0,0,0.4814721279498943,0.6347055309763198,37.5,6.9
32729,135000.0,2013840.0,53253.0,1800000.0,8891,1449.0,5062,3,0,0,0,0.5050859210185249,0.6785676886853644,57.5,14.917333333333334
32735,301500.0,2013840.0,55507.5,1800000.0,2715,30.0,628,2,0,1,1,0.6195022208373073,0.7449321846094795,47.5,6.679402985074627
32754,315000.0,1944000.0,56970.0,1944000.0,3004,2102.0,1356,2,0,0,0,0.7381674147113535,0.6092756673894402,37.5,6.171428571428572
32788,337500.0,1575000.0,60120.0,1575000.0,1037,8969.0,2353,2,0,0,0,0.6647535266802832,0.5082869913916046,52.5,4.666666666666667
32789,841500.0,2517300.0,66532.5,2250000.0,2959,303.0,4483,1,0,0,0,0.676246079754485,0.2678689358444539,37.5,2.9914438502673795
32802,180000.0,1575000.0,43312.5,1575000.0,2833,5578.0,3395,2,0,1,1,0.5513511435970109,0.6910212267577837,52.5,8.75
32813,405000.0,2013840.0,57712.5,1800000.0,4682,13724.0,3232,1,0,0,0,0.7426143340218935,0.1745642655572634,52.5,4.972444444444444
32910,135000.0,1665000.0,44050.5,1665000.0,239,5501.0,4647,3,0,1,0,0.6999292266474952,0.6817058776720116,42.5,12.333333333333334
32914,360000.0,1687266.0,68850.0,1575000.0,357,3662.0,886,2,0,0,0,0.8015990038033411,0.5334816299804352,42.5,4.68685
32927,450000.0,1762110.0,51651.0,1575000.0,1016,3949.0,494,3,0,0,0,0.2468832387823912,0.7992967832109371,47.5,3.9158
32977,351000.0,1724688.0,52420.5,1575000.0,13181,11444.0,4816,2,0,0,0,0.6901125060459253,0.6956219298394389,62.5,4.9136410256410255
32994,382500.0,2013840.0,55507.5,1800000.0,4956,4662.0,2318,3,0,1,1,0.2995597921772738,0.7180328113294772,52.5,5.264941176470588
33053,405000.0,1724220.0,47542.5,1350000.0,9046,687.0,5007,1,0,0,0,0.7271826156629447,0.3409064264152384,62.5,4.257333333333333
33058,405000.0,2044048.5,54049.5,1827000.0,2268,3484.0,4976,1,0,0,0,0.6437552420671259,0.6161216908872079,57.5,5.047033333333333
33142,135000.0,1762110.0,46611.0,1575000.0,4414,1180.0,4188,2,0,0,0,0.6218550479229247,0.7309873696832169,37.5,13.052666666666669
33144,247500.0,1575000.0,45270.0,1575000.0,356,7151.0,228,1,0,0,0,0.732185904392598,0.6594055320683344,47.5,6.363636363636363
33153,135000.0,1714833.0,59737.5,1566000.0,1322,9200.0,600,2,0,0,0,0.6389819483281274,0.5424451438613613,47.5,12.702466666666666
33192,324000.0,1984500.0,52479.0,1984500.0,2035,1475.0,5039,2,0,1,1,0.6309688866118115,0.6109913280868294,42.5,6.125
33241,220500.0,2250000.0,64615.5,2250000.0,2655,9158.0,4277,2,0,0,0,0.4173851705487777,0.6817058776720116,42.5,10.20408163265306
33289,675000.0,2156400.0,59301.0,1800000.0,1195,3692.0,4392,2,0,0,0,0.686283561278054,0.5797274227921155,42.5,3.1946666666666665
33321,113850.0,1575000.0,43312.5,1575000.0,1965,9386.0,704,2,0,1,1,0.5722247395023343,0.656158373001177,47.5,13.83399209486166
33361,450000.0,1971072.0,68512.5,1800000.0,1237,1271.0,1307,3,0,0,0,0.386617823114489,0.7267112092725122,47.5,4.38016
33376,765000.0,1800000.0,56650.5,1800000.0,1018,5252.0,3115,1,1,1,0,0.6705663523519008,0.3092753558842053,42.5,2.3529411764705883
33389,252000.0,1557000.0,42948.0,1557000.0,5300,7815.0,4732,2,0,1,1,0.3480765750725461,0.4276573700350293,42.5,6.178571428571429
33410,180000.0,1762110.0,46480.5,1575000.0,3236,2123.0,4160,2,0,0,0,0.6511473803528172,0.7209441499436497,37.5,9.7895
33415,225000.0,1800000.0,47614.5,1800000.0,621,7201.0,776,2,0,1,1,0.6867682874873686,0.3170317785834444,42.5,8.0
33425,247500.0,2013840.0,53253.0,1800000.0,6249,5074.0,76,2,0,0,0,0.3827151319898409,0.326475210066026,47.5,8.136727272727272
33529,270000.0,1575000.0,62595.0,1575000.0,353,6086.0,1073,1,0,0,0,0.6629235666085151,0.5352762504724826,47.5,5.833333333333333
33552,225000.0,2013840.0,53253.0,1800000.0,7922,7700.0,3557,3,0,1,1,0.225214534509304,0.3474182272002641,57.5,8.9504
33650,540000.0,1971072.0,68643.0,1800000.0,1366,1139.0,5568,1,0,0,0,0.6991294700626479,0.722392890081304,37.5,3.650133333333333
33663,207000.0,2285784.0,60426.0,1908000.0,1455,6278.0,2469,2,0,0,0,0.1112294656824407,0.7001838506835805,42.5,11.042434782608696
33677,225000.0,2517300.0,66532.5,2250000.0,899,4919.0,3081,2,0,0,0,0.5777663057466476,0.5954562029091491,27.5,11.188
33749,225000.0,1762110.0,48586.5,1575000.0,1536,317.0,4489,2,0,1,1,0.5257663850085297,0.3457848024695955,57.5,7.8316
33751,450000.0,1963494.0,53995.5,1755000.0,611,2473.0,399,2,1,1,0,0.7470157447972402,0.4489622731076524,32.5,4.36332
33758,157500.0,2250000.0,59485.5,2250000.0,645,5928.0,4486,2,0,0,0,0.672240432121728,0.6512602186973006,32.5,14.285714285714286
33787,135000.0,1762110.0,46611.0,1575000.0,3531,7675.0,4350,2,0,0,0,0.6107636855282204,0.7981372313187245,37.5,13.052666666666669
33799,157500.0,1755000.0,48393.0,1755000.0,2786,2742.0,2742,2,0,0,0,0.6555700020733423,0.3927738606031339,42.5,11.142857142857142
33870,252000.0,1971072.0,59890.5,1800000.0,2604,9175.0,3219,2,0,0,0,0.5541784806969237,0.7490217048463391,52.5,7.821714285714286
33937,247500.0,2517300.0,66532.5,2250000.0,4848,5943.0,4612,2,0,0,0,0.6438204342666308,0.5388627065779676,42.5,10.170909090909092
33969,202500.0,1800000.0,62698.5,1800000.0,3184,1294.0,4436,2,0,0,0,0.7381716411743717,0.6594055320683344,42.5,8.88888888888889
33972,450000.0,2164878.0,59661.0,1935000.0,387,1284.0,1284,2,1,1,1,0.7118184163391219,0.4135967602644276,32.5,4.81084
33977,225000.0,1762110.0,48586.5,1575000.0,1457,123.0,3133,2,1,1,0,0.6741023330868122,0.7981372313187245,52.5,7.8316
34008,450000.0,2156400.0,59431.5,1800000.0,284,5983.0,3185,1,0,0,0,0.7058521203646159,0.2650494299443805,32.5,4.792
34014,249750.0,2085120.0,72607.5,1800000.0,6252,2763.0,4540,3,0,0,0,0.5616160993611683,0.6863823354047934,42.5,8.348828828828829
34049,630000.0,1940760.0,53500.5,1620000.0,4811,4306.0,4975,1,1,1,1,0.4012769365982798,0.6092756673894402,37.5,3.0805714285714285
34054,157500.0,1971072.0,59890.5,1800000.0,527,7118.0,1547,2,0,0,0,0.5737014710688919,0.3185955240537633,52.5,12.514742857142856
34065,216000.0,1928736.0,67171.5,1665000.0,6873,6328.0,4486,2,0,1,1,0.6439307473827128,0.8406665596573005,42.5,8.929333333333334
34067,270000.0,2250000.0,59355.0,2250000.0,1988,372.0,1414,2,0,0,0,0.5118081820127698,0.5513812618027899,37.5,8.333333333333334
34085,315000.0,2013840.0,83241.0,1800000.0,836,8465.0,1988,2,0,0,0,0.788230638434887,0.6986675550534175,52.5,6.393142857142857
34189,315000.0,1687266.0,68850.0,1575000.0,417,1.0,4051,2,0,0,0,0.5737656471824375,0.3312508645909018,42.5,5.3564
34254,315000.0,1762110.0,51651.0,1575000.0,786,1995.0,4330,3,0,1,1,0.2686798250500657,0.4436153084085652,37.5,5.594
34300,180000.0,1687266.0,62527.5,1575000.0,1573,8934.0,811,1,0,0,0,0.7621771796724832,0.7583930617144343,42.5,9.3737
34308,405000.0,1800000.0,62698.5,1800000.0,1551,594.0,1161,1,0,1,1,0.6781820353621315,0.3344541255096772,47.5,4.444444444444445
34313,270000.0,1575000.0,45270.0,1575000.0,3555,232.0,1414,3,0,0,0,0.5650211333064037,0.7091891096653581,47.5,5.833333333333333
34527,157500.0,1886850.0,49905.0,1575000.0,4852,4449.0,1804,3,0,0,0,0.5833840328135151,0.6971469077844458,42.5,11.98
34551,148500.0,1762110.0,48586.5,1575000.0,4221,8178.0,4542,2,0,0,0,0.2859916356842414,0.8004513396487078,37.5,11.866060606060604
34562,360000.0,1724220.0,45612.0,1350000.0,251,4471.0,4634,2,0,1,1,0.4610908115581138,0.6195277080511546,62.5,4.7895
34572,315000.0,2410380.0,89455.5,2250000.0,791,6212.0,5343,1,0,0,0,0.6012510941715,0.3490552510751822,62.5,7.652
34581,315000.0,1755000.0,48393.0,1755000.0,2416,1772.0,2186,2,0,0,0,0.5816344042681938,0.7091891096653581,37.5,5.571428571428571
34612,720000.0,2220259.5,63760.5,1984500.0,7683,10685.0,2464,2,0,0,0,0.5579355945281842,0.3807996826489149,52.5,3.08369375
34654,358200.0,1800000.0,62568.0,1800000.0,4020,779.0,4503,1,0,1,1,0.7394923590472905,0.2970866116472028,32.5,5.025125628140704
34738,391500.0,2220259.5,61186.5,1984500.0,488,45.0,3268,3,0,0,0,0.5572613011230808,0.3723336657058204,57.5,5.67116091954023
34845,720000.0,1724688.0,60079.5,1575000.0,2223,546.0,281,1,0,0,0,0.7481422816919645,0.3689687382528466,47.5,2.3954
34871,180000.0,1928304.0,71590.5,1800000.0,6933,9803.0,2405,2,0,0,0,0.6991018705999126,0.7530673920730478,52.5,10.7128
34874,270000.0,1764000.0,46530.0,1764000.0,926,5202.0,4070,1,0,0,0,0.5832405247337096,0.326475210066026,62.5,6.533333333333333
34890,157500.0,2220259.5,58698.0,1984500.0,293,8676.0,3389,2,0,0,0,0.3842971914898282,0.6722428897082422,52.5,14.096885714285714
34906,270000.0,1800000.0,51588.0,1800000.0,756,1381.0,1480,1,0,0,0,0.6810056384437972,0.656158373001177,32.5,6.666666666666667
34949,157500.0,1762110.0,48586.5,1575000.0,688,4272.0,364,2,0,0,0,0.6628453791035052,0.6413682574954046,47.5,11.188
34961,360000.0,1971072.0,68512.5,1800000.0,2465,3395.0,487,2,0,0,0,0.6170145887583326,0.0950703958413326,37.5,5.4752
34968,337500.0,2190051.0,57901.5,1957500.0,950,5639.0,438,1,0,0,0,0.7775235129106509,0.5172965813614878,32.5,6.48904
34972,180000.0,1552500.0,42691.5,1552500.0,2577,1480.0,4027,2,0,0,0,0.6539338027155115,0.7366226976503176,42.5,8.625
35016,157500.0,1971072.0,68643.0,1800000.0,2608,2724.0,4809,2,0,0,0,0.7968975688956159,0.8633633824101478,37.5,12.514742857142856
35026,202500.0,2466954.0,65074.5,2205000.0,2862,5395.0,4643,2,0,0,0,0.2854382513340266,0.6296742509538716,42.5,12.182488888888887
35126,180000.0,1724688.0,54283.5,1575000.0,319,425.0,1696,2,0,0,0,0.5178000370441963,0.3123653692278984,27.5,9.5816
35176,270000.0,1631209.5,44986.5,1458000.0,3245,4170.0,3410,2,1,1,0,0.7121995559272906,0.7981372313187245,57.5,6.041516666666666
35182,315000.0,2250000.0,59485.5,2250000.0,8402,2611.0,314,1,0,0,0,0.7559062033150672,0.4048783643353997,47.5,7.142857142857143
35237,412308.0,1800000.0,45504.0,1800000.0,1486,1169.0,4109,2,0,0,0,0.4383660750821625,0.5867400085415683,42.5,4.365668383829564
35256,247500.0,1943356.5,51264.0,1737000.0,2999,4205.0,951,2,0,0,0,0.711903638313242,0.5316861425197883,47.5,7.851945454545454
35268,274500.0,2517300.0,66532.5,2250000.0,854,9667.0,3422,1,0,0,0,0.7326230546110688,0.4031416766587513,52.5,9.170491803278688
35285,202806.0,2340000.0,59152.5,2340000.0,1469,1322.0,951,1,0,1,1,0.312999795593631,0.5136937663039473,22.5,11.538120173959353
35287,157500.0,1762110.0,48586.5,1575000.0,695,8552.0,1618,2,0,0,0,0.5943425440991092,0.524496446363472,47.5,11.188
35301,315000.0,1822500.0,48204.0,1822500.0,1739,5922.0,2705,2,0,0,0,0.0113497385886407,0.4048783643353997,52.5,5.785714285714286
35313,175500.0,1773963.0,61789.5,1620000.0,4805,2761.0,1311,2,0,0,0,0.5043096905299176,0.3893387918468769,32.5,10.108051282051282
35322,360000.0,1800000.0,54576.0,1800000.0,1247,8583.0,2563,1,0,0,0,0.7626208386412132,0.5937175866150576,42.5,5.0
35369,270000.0,1886850.0,49905.0,1575000.0,3383,845.0,1627,1,0,0,0,0.7040919860115271,0.324891229465852,32.5,6.988333333333333
35479,247500.0,1729615.5,60250.5,1579500.0,1722,1755.0,1452,2,0,0,0,0.6312641621703659,0.7380196196295241,47.5,6.988345454545454
35518,166500.0,1762110.0,48586.5,1575000.0,3080,5612.0,4203,2,0,0,0,0.676442341553143,0.7165702448010511,37.5,10.583243243243244
35546,360000.0,1762110.0,48456.0,1575000.0,2309,426.0,3118,2,0,0,0,0.1953537989258013,0.3046721837533529,27.5,4.89475
35639,103500.0,1762110.0,46480.5,1575000.0,4243,7513.0,2285,2,0,0,0,0.6533446682142288,0.5298898341969072,37.5,17.02521739130435
35666,247500.0,1724688.0,60079.5,1575000.0,4650,5469.0,1144,3,0,0,0,0.2499247952482653,0.5442347412142162,47.5,6.968436363636363
35699,180000.0,1646316.0,45270.0,1471500.0,2277,9217.0,2616,1,0,1,1,0.7051024223170211,0.7121551551910698,52.5,9.1462
35705,337500.0,1575000.0,43443.0,1575000.0,2421,1136.0,4287,2,0,0,0,0.7120067816793317,0.6144143775673561,42.5,4.666666666666667
35717,319500.0,1673307.0,58293.0,1444500.0,359,921.0,8,1,0,0,0,0.4927368902201214,0.248535557339522,47.5,5.237267605633803
35725,135000.0,1971072.0,68643.0,1800000.0,1686,1173.0,3103,2,0,0,0,0.4606126740111479,0.6769925032909132,37.5,14.600533333333331
35761,247500.0,1800000.0,62568.0,1800000.0,1115,2273.0,368,1,0,1,1,0.7966001048554902,0.4223696523543468,47.5,7.272727272727272
35803,180000.0,2250000.0,59355.0,2250000.0,2668,4845.0,2989,2,0,0,0,0.7153402548997407,0.656158373001177,57.5,12.5
35819,292500.0,2013840.0,53253.0,1800000.0,3037,3902.0,2412,2,1,1,0,0.5663427813009567,0.4400578303966329,27.5,6.8849230769230765
35901,270000.0,1762110.0,51520.5,1575000.0,4022,757.0,3025,2,0,1,1,0.6737515397472337,0.7557400501752248,42.5,6.5263333333333335
35990,202500.0,1762110.0,51651.0,1575000.0,2654,1291.0,697,2,0,1,1,0.6937390376600321,0.4170996682522097,47.5,8.701777777777778
36079,135000.0,1711764.0,47200.5,1530000.0,1478,9820.0,4759,3,1,0,1,0.583426551013564,0.8193176922872417,57.5,12.679733333333331
36099,360000.0,1971072.0,68643.0,1800000.0,1829,6787.0,487,1,0,0,0,0.6865989149217115,0.6313545365850379,32.5,5.4752
36128,157500.0,1575000.0,59989.5,1575000.0,502,1292.0,1292,2,0,0,0,0.2764184738094422,0.2188590822283744,27.5,10.0
36152,315000.0,1575000.0,54877.5,1575000.0,2286,3418.0,4675,2,0,1,1,0.2978419987227813,0.2009260877159709,37.5,5.0
36163,202500.0,2517300.0,66402.0,2250000.0,138,2777.0,2840,1,0,1,1,0.6903275857692219,0.4365064990977374,27.5,12.431111111111113
36274,270000.0,1800000.0,62698.5,1800000.0,2489,9136.0,4357,2,0,0,0,0.622281755322736,0.3001077565791181,42.5,6.666666666666667
36293,315000.0,1762110.0,48586.5,1575000.0,1362,5831.0,4553,2,0,0,0,0.5890331253164649,0.237916079507114,42.5,5.594
36325,274500.0,1762110.0,51520.5,1575000.0,127,4769.0,3070,1,0,0,0,0.7171801414056543,0.5442347412142162,52.5,6.419344262295082
