,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,AGE,CREDIT_INCOME_PERCENT
25088,283500.0,1174090.5,46561.5,1080000.0,10773,1093.0,3606,2,0,0,0,0.6529731232240271,0.6754132910917112,52.5,4.141412698412698
25089,225000.0,1374480.0,45553.5,1125000.0,6979,7207.0,5474,1,0,0,0,0.7710923191699651,0.5971924268337128,37.5,6.1088
25095,247500.0,1288350.0,37795.5,1125000.0,6300,7483.0,4368,2,0,0,0,0.7464077694565145,0.7180328113294772,37.5,5.205454545454545
25104,360000.0,1204749.0,64318.5,1084500.0,2290,3830.0,962,3,0,0,0,0.5482009542572566,0.4812493411434029,47.5,3.346525
25117,202500.0,1660428.0,48681.0,1386000.0,2110,3215.0,2438,3,0,0,0,0.6699332211216521,0.434733248750173,42.5,8.199644444444445
25118,202500.0,1190340.0,63549.0,1125000.0,948,6487.0,4247,2,0,0,0,0.6302914190710592,0.6894791426446275,32.5,5.878222222222222
25139,180000.0,1129500.0,58612.5,1129500.0,3732,8307.0,240,2,0,0,0,0.6366380142288596,0.6848276586890367,47.5,6.275
25147,450000.0,1288350.0,41562.0,1125000.0,10501,8229.0,2165,1,0,0,0,0.7187785946362268,0.4382813743111921,52.5,2.863
25162,97875.0,1129500.0,29794.5,1129500.0,1817,6582.0,1322,2,0,0,0,0.5632736385237485,0.8337869986815019,47.5,11.540229885057473
25171,315000.0,1460691.0,59620.5,1363500.0,1878,110.0,4681,2,0,0,0,0.5201801607124512,0.4066174366275036,37.5,4.6371142857142855
25173,162000.0,1125000.0,36423.0,1125000.0,1722,6120.0,139,1,0,0,0,0.4649075367033335,0.2567055724393002,47.5,6.944444444444445
25204,373230.0,1506816.0,45684.0,1350000.0,1232,4462.0,3432,3,0,0,0,0.4343753544537375,0.5797274227921155,57.5,4.037231733783458
25222,202500.0,1354500.0,37246.5,1354500.0,5287,6871.0,1646,1,0,0,0,0.7135468198843183,0.41534714488434,47.5,6.688888888888889
25235,450000.0,1146820.5,79947.0,1053000.0,495,5614.0,4763,1,0,0,0,0.6636805461458533,0.7636399214572418,42.5,2.54849
25248,157500.0,1560726.0,41170.5,1395000.0,2048,10103.0,2317,2,0,1,1,0.7194985289722955,0.8406665596573005,52.5,9.90937142857143
25255,126000.0,1125000.0,39987.0,1125000.0,2910,6229.0,679,3,0,0,0,0.5198745057424193,0.5954562029091491,32.5,8.928571428571429
25256,225000.0,1350000.0,57330.0,1350000.0,2574,1136.0,4524,2,0,1,1,0.7516121192833353,0.6910212267577837,37.5,6.0
25277,315000.0,1125000.0,33025.5,1125000.0,54,7366.0,1007,2,0,1,1,0.6602896433825088,0.5064842396679806,47.5,3.571428571428572
25278,225000.0,1506816.0,47443.5,1350000.0,1861,5950.0,1807,1,0,0,0,0.7516121192833353,0.4974688893052743,47.5,6.69696
25291,360000.0,1671210.0,44217.0,1395000.0,3299,1271.0,5307,1,0,0,0,0.6031264896165044,0.5902333386185574,37.5,4.64225
25317,135000.0,1504791.0,39694.5,1314000.0,878,543.0,4446,2,0,1,1,0.4416960026680413,0.5902333386185574,32.5,11.1466
25321,315000.0,1180129.5,34636.5,1030500.0,5016,859.0,2804,2,1,1,0,0.4667303857974205,0.5424451438613613,57.5,3.746442857142857
25324,180000.0,1223010.0,48631.5,1125000.0,864,7308.0,4074,2,0,0,0,0.6927997231394271,0.6610235391308081,42.5,6.7945
25331,202500.0,1436850.0,42142.5,1125000.0,2194,12846.0,648,2,0,1,1,0.5786356116881611,0.2650494299443805,37.5,7.095555555555555
25334,180000.0,1350000.0,39604.5,1350000.0,1669,2897.0,3941,2,0,0,0,0.6597842402764756,0.7764098512142026,32.5,7.5
25349,180000.0,1293502.5,37948.5,1129500.0,3748,9044.0,768,2,0,0,0,0.597901565492826,0.4543210601605785,47.5,7.186125
25366,270000.0,1350000.0,67500.0,1350000.0,142,4452.0,4075,1,0,0,0,0.8007385932324913,0.8658959152750668,32.5,5.0
25369,225000.0,1293502.5,37948.5,1129500.0,11139,8490.0,268,1,0,0,0,0.7241352908701468,0.7490217048463391,47.5,5.7489
25380,225000.0,1546020.0,45333.0,1350000.0,4004,2158.0,368,2,0,1,1,0.6422945488223614,0.8435435389318647,47.5,6.8712
25405,225000.0,1288350.0,37800.0,1125000.0,712,2010.0,3201,2,0,0,0,0.4319162851189784,0.5902333386185574,37.5,5.726
25408,157500.0,1286608.5,49135.5,1183500.0,3621,3040.0,5554,2,0,0,0,0.7385011696244602,0.6722428897082422,37.5,8.168942857142858
25428,202500.0,1381113.0,36562.5,1206000.0,8492,9651.0,515,2,0,0,0,0.7795481850127746,0.6263042766749393,47.5,6.820311111111111
25433,540000.0,1327500.0,52645.5,1327500.0,912,7829.0,4598,1,0,0,0,0.7311469323279783,0.326475210066026,37.5,2.458333333333333
25441,225000.0,1569051.0,54670.5,1354500.0,4500,560.0,2499,2,0,0,0,0.5669764089891993,0.6848276586890367,42.5,6.97356
25444,256500.0,1305000.0,36018.0,1305000.0,1056,4489.0,4128,2,0,0,0,0.712284710747443,0.6413682574954046,42.5,5.087719298245614
25484,247500.0,1255680.0,41629.5,1125000.0,929,2482.0,1098,3,0,0,0,0.576618938772547,0.6894791426446275,22.5,5.073454545454545
25497,450225.0,1350000.0,35613.0,1350000.0,1075,2322.0,1578,2,0,0,0,0.5867815181899751,0.524496446363472,47.5,2.998500749625187
25504,157500.0,1343601.0,57055.5,1152000.0,2514,4993.0,4376,2,0,0,0,0.1923160541736026,0.6006575372857061,37.5,8.5308
25511,202500.0,1546020.0,45198.0,1350000.0,2235,5574.0,3822,2,0,0,0,0.6732851159777699,0.5154953751603267,42.5,7.634666666666667
25530,90000.0,1252278.0,36747.0,1093500.0,238,2052.0,1258,3,0,0,0,0.4714520357861549,0.7738956942145427,47.5,13.9142
25560,180000.0,1174090.5,49873.5,1080000.0,118,5101.0,1979,2,0,0,0,0.4130153639828729,0.2103502286944494,32.5,6.522725
25565,192600.0,1195407.0,39636.0,1071000.0,671,9066.0,3027,2,0,0,0,0.4101502676245136,0.4258928980051529,42.5,6.206682242990654
25615,135000.0,1345500.0,37129.5,1345500.0,1091,7028.0,174,2,0,0,0,0.7006131094209461,0.3791004853998145,47.5,9.966666666666669
25619,202500.0,1257430.5,36895.5,1098000.0,949,6728.0,4278,2,0,0,0,0.6760066521464073,0.6706517530862718,37.5,6.209533333333333
25656,135000.0,1350000.0,37125.0,1350000.0,6232,10884.0,4243,1,0,0,0,0.7286897198404929,0.8128226070575616,57.5,10.0
25657,189000.0,1724220.0,47542.5,1350000.0,466,4447.0,2661,2,0,1,1,0.745740785761539,0.5388627065779676,52.5,9.122857142857145
25661,126000.0,1546020.0,45333.0,1350000.0,1751,7495.0,4512,1,0,1,1,0.5599517955910674,0.5064842396679806,37.5,12.27
25672,270000.0,1495773.0,77580.0,1386000.0,5887,7814.0,1836,1,0,0,0,0.7333206964241274,0.5531646987710016,52.5,5.5399
25675,225000.0,1223010.0,51948.0,1125000.0,5014,1525.0,5074,3,0,0,0,0.3110095251318085,0.3927738606031339,37.5,5.4356
25694,337500.0,1467612.0,56029.5,1350000.0,727,13030.0,4651,1,0,0,0,0.4752025386728375,0.7922644738669378,57.5,4.34848
25702,81000.0,1125000.0,33025.5,1125000.0,11701,7523.0,2139,2,0,0,0,0.6187751535831528,0.470456116119975,52.5,13.88888888888889
25713,382500.0,1257430.5,40693.5,1098000.0,4426,7428.0,4012,1,0,0,0,0.5749524549780007,0.3589512285783967,42.5,3.2874
25728,180000.0,1258650.0,53455.5,1125000.0,141,5673.0,4687,1,0,1,1,0.5761864598467616,0.3774042489507649,42.5,6.9925
25729,292500.0,1350000.0,43681.5,1350000.0,1127,25.0,1821,2,0,0,0,0.2917458938480669,0.1538025863067176,37.5,4.615384615384615
25743,315000.0,1404000.0,38740.5,1404000.0,229,8204.0,3476,2,0,1,1,0.5722247395023343,0.41534714488434,37.5,4.457142857142857
25745,180000.0,1125000.0,47794.5,1125000.0,4554,916.0,3639,2,0,0,0,0.6766289719905011,0.5460231970049609,57.5,6.25
25746,675000.0,1462500.0,55836.0,1462500.0,2519,334.0,158,1,0,0,0,0.6841138079182562,0.2127563054543414,32.5,2.1666666666666665
25750,225000.0,1125000.0,47664.0,1125000.0,1548,5289.0,4038,2,0,0,0,0.5522164643785411,0.7016957740576931,42.5,5.0
25758,270000.0,1125000.0,47664.0,1125000.0,2999,1234.0,4472,1,0,1,1,0.7157853316000204,0.7738956942145427,32.5,4.166666666666667
25763,157500.0,1546020.0,42642.0,1350000.0,5924,4458.0,4450,2,0,0,0,0.5806123915704674,0.6940926425266661,42.5,9.816
25767,180000.0,1185282.0,34780.5,1035000.0,2267,1130.0,2948,2,1,1,0,0.7239168202534706,0.1704461230452281,52.5,6.5849
25770,197433.0,1350000.0,34128.0,1350000.0,6346,454.0,4464,2,0,0,0,0.6614952449070532,0.3556387169923543,42.5,6.837762684049779
25779,72000.0,1540588.5,42493.5,1377000.0,4621,5547.0,4440,2,0,0,0,0.6738140240475433,0.7713615919194317,42.5,21.3970625
25780,135000.0,1546020.0,40914.0,1350000.0,549,35.0,3647,2,1,1,0,0.7908070684499378,0.7649392739475195,37.5,11.452
25810,135000.0,1147500.0,30397.5,1147500.0,3966,4486.0,4398,2,0,0,0,0.5604743939156245,0.4578995512067301,37.5,8.5
25822,202500.0,1191825.0,83079.0,1125000.0,574,7348.0,4202,1,0,1,1,0.736583633174682,0.3280631605201915,37.5,5.885555555555555
25823,135000.0,1125000.0,33025.5,1125000.0,4048,1114.0,2814,2,0,0,0,0.5913391396832122,0.6296742509538716,52.5,8.333333333333334
25832,373500.0,1546020.0,45202.5,1350000.0,1111,2765.0,3259,2,0,1,1,0.2858978721410488,0.7421816117614419,32.5,4.139277108433735
25844,315000.0,1249740.0,66582.0,1125000.0,4854,2733.0,4483,2,0,0,0,0.625068649026768,0.6706517530862718,42.5,3.967428571428572
25846,270000.0,1438258.5,54913.5,1323000.0,633,1278.0,1282,2,0,1,1,0.606435046161091,0.5082869913916046,32.5,5.326883333333333
25860,135000.0,1125000.0,30168.0,1125000.0,3939,9521.0,4589,1,0,0,0,0.6155977112831174,0.5513812618027899,42.5,8.333333333333334
25863,135000.0,1125000.0,33025.5,1125000.0,2924,5702.0,3277,2,1,1,1,0.6401816692472717,0.5762088360175724,52.5,8.333333333333334
25881,157500.0,1255680.0,41499.0,1125000.0,3547,2753.0,1881,2,0,0,0,0.4571104113869031,0.4812493411434029,37.5,7.972571428571428
25887,270000.0,1125000.0,32895.0,1125000.0,3047,2330.0,4560,2,0,0,0,0.6506256310069453,0.2764406945454034,42.5,4.166666666666667
25896,225000.0,1530558.0,44883.0,1336500.0,3785,7828.0,50,1,0,0,0,0.7017722856653373,0.8528284668510541,47.5,6.80248
25900,270000.0,1288350.0,41692.5,1125000.0,3217,2193.0,2890,2,0,0,0,0.6593914430371361,0.6894791426446275,27.5,4.7716666666666665
25909,540000.0,1125000.0,30168.0,1125000.0,1076,4197.0,4214,2,0,0,0,0.764909228667112,0.4489622731076524,57.5,2.083333333333333
25933,216000.0,1350000.0,67500.0,1350000.0,1191,12.0,1083,2,0,1,1,0.1253793757437721,0.3910549766342248,42.5,6.25
25953,76500.0,1312110.0,55723.5,1125000.0,3397,1059.0,4987,2,0,0,0,0.1923160541736026,0.3474182272002641,42.5,17.151764705882353
25963,225000.0,1288350.0,37800.0,1125000.0,1527,2739.0,4110,2,0,0,0,0.1887278104364864,0.6610235391308081,32.5,5.726
25964,225000.0,1350000.0,39474.0,1350000.0,1643,5020.0,4210,2,0,1,1,0.403490769719295,0.7476633896301825,42.5,6.0
25990,225000.0,1125000.0,44617.5,1125000.0,2472,5644.0,2056,2,0,0,0,0.6815232136297555,0.7776594425716818,52.5,5.0
26000,180000.0,1161000.0,30757.5,1161000.0,417,7054.0,4717,2,1,1,0,0.5375270208089257,0.2366108235287817,37.5,6.45
26003,315000.0,1339884.0,39177.0,1170000.0,3393,8153.0,2379,2,1,1,0,0.7818432079073272,0.6738300778602003,52.5,4.2536
26015,270000.0,1451047.5,59098.5,1354500.0,583,4673.0,3299,2,0,1,1,0.7198823277847108,0.5971924268337128,27.5,5.37425
26022,292500.0,1546020.0,45202.5,1350000.0,5710,8035.0,1583,1,0,0,0,0.7579621019062412,0.1862929496555374,47.5,5.2855384615384615
26041,247500.0,1340419.5,53289.0,1233000.0,3139,2787.0,5271,3,0,0,0,0.7363247329424465,0.7091891096653581,32.5,5.415836363636363
26043,180000.0,1288350.0,37800.0,1125000.0,5038,5590.0,726,2,1,0,1,0.3189311320148241,0.5673792367572691,47.5,7.1575
26053,265500.0,1206000.0,36693.0,1206000.0,903,9258.0,3572,2,0,1,1,0.3563635672115005,0.501075160239048,57.5,4.5423728813559325
26056,247500.0,1597779.0,46849.5,1251000.0,1575,4578.0,2451,3,1,1,1,0.5690154068769739,0.4329616670974407,52.5,6.455672727272727
26057,225000.0,1312110.0,55723.5,1125000.0,1608,5022.0,914,2,0,0,0,0.6634706293837215,0.5567274263630174,47.5,5.8316
26059,450000.0,1293502.5,37948.5,1129500.0,3595,12059.0,1513,1,0,0,0,0.7390329186207323,0.6769925032909132,47.5,2.87445
26060,135000.0,1288350.0,37800.0,1125000.0,1434,918.0,1501,2,0,0,0,0.0635445255868366,0.2009260877159709,52.5,9.543333333333331
26070,202500.0,1350000.0,67500.0,1350000.0,3867,3261.0,4332,1,1,0,1,0.7600101707604442,0.7295666907060153,42.5,6.666666666666667
26083,180000.0,1288350.0,37800.0,1125000.0,7150,40.0,1267,2,1,1,0,0.6337192591801124,0.5620604831738043,62.5,7.1575
26089,450000.0,1258726.5,70416.0,1138500.0,1924,3543.0,1156,2,0,0,0,0.3931667449016631,0.6577838002083306,47.5,2.79717
26093,157500.0,1147500.0,31684.5,1147500.0,5568,185.0,1466,3,0,0,0,0.3526506258141298,0.6430255641096323,42.5,7.285714285714286
26097,180000.0,1125000.0,60070.5,1125000.0,2621,2351.0,4001,3,0,0,0,0.7653729224278016,0.6092756673894402,57.5,6.25
26098,252000.0,1125000.0,36423.0,1125000.0,3702,9342.0,750,2,1,1,0,0.6083332060612188,0.4206109640437848,42.5,4.464285714285714
26100,189000.0,1288350.0,34114.5,1125000.0,3091,698.0,1560,2,0,0,0,0.7417356127948918,0.4902575124990026,47.5,6.816666666666666
26116,157500.0,1350000.0,37255.5,1350000.0,4589,4774.0,4830,2,0,0,0,0.6657858818613297,0.4668640059537032,62.5,8.571428571428571
26126,202500.0,1530517.5,42219.0,1368000.0,1566,6828.0,4085,2,0,0,0,0.5090923284857825,0.3927738606031339,37.5,7.558111111111111
26143,315000.0,1125000.0,47794.5,1125000.0,360,644.0,4191,2,0,0,0,0.6253914582259202,0.1614630800057724,37.5,3.571428571428572
26151,180000.0,1237684.5,47272.5,1138500.0,527,4956.0,833,2,0,0,0,0.536276484420012,0.8038850611746273,47.5,6.876025
26152,225000.0,1451047.5,55399.5,1354500.0,7098,2437.0,3039,2,0,1,1,0.6859162162592934,0.190705947811054,42.5,6.4491
26155,121500.0,1288350.0,37800.0,1125000.0,1198,3656.0,4014,2,0,0,0,0.7284086177075163,0.6413682574954046,57.5,10.603703703703705
26189,292500.0,1507500.0,41454.0,1507500.0,1153,9192.0,4663,2,0,0,0,0.7056477675243211,0.5298898341969072,42.5,5.153846153846154
26196,450000.0,1443150.0,61276.5,1327500.0,1359,4.0,2506,2,0,0,0,0.5494788307713014,0.8128226070575616,42.5,3.207
26203,202500.0,1267735.5,41026.5,1107000.0,5019,6336.0,4220,2,0,0,0,0.7422630800793723,0.7032033049040319,42.5,6.260422222222222
26205,135000.0,1546020.0,40783.5,1350000.0,264,2183.0,4532,2,0,0,0,0.2206649266471633,0.6848276586890367,32.5,11.452
26221,112500.0,1525500.0,40369.5,1525500.0,7105,6900.0,4324,2,0,0,0,0.6446424004825454,0.4740512892789932,42.5,13.56
26241,135000.0,1288350.0,37800.0,1125000.0,5148,8478.0,4393,3,0,0,0,0.3856433527320993,0.6925590674998008,42.5,9.543333333333331
26249,225000.0,1129500.0,36567.0,1129500.0,2752,3519.0,3513,2,0,1,1,0.69544150015469,0.7324033228040929,37.5,5.02
26265,135000.0,1288350.0,41692.5,1125000.0,4521,1516.0,4365,2,0,0,0,0.2608561315184187,0.7934490301648944,37.5,9.543333333333331
26267,270000.0,1467612.0,62311.5,1350000.0,236,6433.0,2386,1,0,0,0,0.7289403952017356,0.1704461230452281,32.5,5.4356
26271,90000.0,1546020.0,40914.0,1350000.0,513,296.0,3211,2,0,0,0,0.2701949828821308,0.324891229465852,27.5,17.178
26272,202500.0,1356385.5,43884.0,1062000.0,2041,3205.0,4036,2,0,0,0,0.6773749311373927,0.4258928980051529,32.5,6.6982
26276,382500.0,1350000.0,37255.5,1350000.0,2012,672.0,4684,3,0,1,1,0.5413354614774062,0.5549467685334323,42.5,3.5294117647058822
26282,315000.0,1354500.0,56029.5,1354500.0,1584,14569.0,5067,1,0,1,1,0.7313446189395147,0.6817058776720116,62.5,4.3
26287,292500.0,1125000.0,33025.5,1125000.0,1681,7951.0,1168,3,0,0,0,0.4164655065349941,0.3876253444214701,27.5,3.8461538461538463
26288,270000.0,1223010.0,51948.0,1125000.0,233,9247.0,1069,1,0,0,0,0.6967275561228867,0.6161216908872079,47.5,4.5296666666666665
26341,1125000.0,1125000.0,47794.5,1125000.0,9524,921.0,4741,2,0,0,0,0.3805013310509752,0.1473459180275725,62.5,1.0
26352,67500.0,1260000.0,36972.0,1260000.0,4598,868.0,1676,2,0,1,1,0.5036646379607796,0.7281412993111438,37.5,18.666666666666668
26387,225000.0,1129500.0,37458.0,1129500.0,610,13691.0,4661,2,0,0,0,0.6362686538260873,0.6894791426446275,62.5,5.02
26432,166500.0,1515415.5,40104.0,1354500.0,4728,287.0,4759,3,0,0,0,0.5596446396497845,0.4614823912998385,42.5,9.101594594594594
26441,180000.0,1255680.0,41629.5,1125000.0,1142,6098.0,4517,2,0,0,0,0.5278214831656336,0.7490217048463391,32.5,6.976
26477,360000.0,1223010.0,51817.5,1125000.0,1764,622.0,767,2,0,1,1,0.6660923613719215,0.1368005219117748,47.5,3.39725
26478,135000.0,1236816.0,36292.5,1080000.0,1378,93.0,5068,2,0,1,1,0.1621921059592286,0.7421816117614419,37.5,9.1616
26488,270000.0,1288350.0,37800.0,1125000.0,767,657.0,1822,2,0,0,0,0.6351140017522972,0.5638350489514956,27.5,4.7716666666666665
26518,135000.0,1129500.0,31189.5,1129500.0,4238,2186.0,4146,2,0,0,0,0.3432049618621546,0.7826078370261895,37.5,8.366666666666667
26523,211500.0,1458000.0,38592.0,1458000.0,1168,89.0,4431,2,0,1,1,0.6535625543400572,0.6041125998015721,42.5,6.893617021276596
26526,180000.0,1512796.5,52713.0,1381500.0,302,7011.0,1189,3,0,1,1,0.3454463292089185,0.7826078370261895,47.5,8.404425
26534,202500.0,1488159.0,45247.5,1359000.0,2907,1176.0,267,3,0,0,0,0.4052288353147568,0.6479768603302221,32.5,7.348933333333333
26540,144000.0,1288350.0,37800.0,1125000.0,3394,5062.0,2546,2,0,0,0,0.3746786744815805,0.3876253444214701,32.5,8.946875
26546,180000.0,1125000.0,36423.0,1125000.0,664,1281.0,4918,2,0,1,1,0.0122110936600175,0.3723336657058204,42.5,6.25
26549,283500.0,1527579.0,53226.0,1395000.0,1911,616.0,3522,2,0,0,0,0.4313905400133103,0.6006575372857061,62.5,5.388285714285714
26554,337500.0,1125000.0,40410.0,1125000.0,2654,1605.0,539,2,0,0,0,0.6734197890122996,0.4812493411434029,47.5,3.333333333333333
26559,292500.0,1546020.0,45333.0,1350000.0,1896,1528.0,2354,2,1,1,1,0.65529838021445,0.4561097392782771,32.5,5.2855384615384615
26566,360000.0,1288350.0,37669.5,1125000.0,152,1901.0,1967,2,0,0,0,0.5799093558963649,0.2067786544915716,52.5,3.57875
26567,180000.0,1288350.0,37800.0,1125000.0,1483,8709.0,4176,3,0,1,1,0.5633812224961142,0.475849908720221,42.5,7.1575
26576,247500.0,1204623.0,61915.5,1138500.0,8715,7820.0,4306,2,0,0,0,0.7611092772772589,0.7557400501752248,57.5,4.867163636363636
26581,157500.0,1147500.0,30397.5,1147500.0,902,5017.0,2497,2,0,0,0,0.6016756777369754,0.4686596550493113,27.5,7.285714285714286
26583,292500.0,1287000.0,40410.0,1287000.0,9213,9231.0,1096,2,0,0,0,0.5495058974266936,0.7352209993926424,47.5,4.4
26594,360000.0,1190340.0,63549.0,1125000.0,802,7638.0,5908,2,0,0,0,0.6994145800430549,0.7801436381572275,37.5,3.3065
26596,157500.0,1125000.0,32895.0,1125000.0,4090,4593.0,796,1,0,1,1,0.7289879206647862,0.1082263226697141,42.5,7.142857142857143
26612,180000.0,1476679.5,53172.0,1323000.0,5069,300.0,4015,2,0,0,0,0.6953627570434128,0.8224987619370829,42.5,8.203775
26635,247500.0,1573209.0,103378.5,1485000.0,1174,2428.0,2551,1,0,0,0,0.6792787540110872,0.7136313997323308,42.5,6.3564
26650,225000.0,1125000.0,32895.0,1125000.0,4234,8870.0,4651,2,0,0,0,0.7856163469468023,0.5334816299804352,42.5,5.0
26659,112500.0,1275772.5,40189.5,1143000.0,2129,8343.0,1173,2,0,0,0,0.2826943034027445,0.6313545365850379,47.5,11.3402
26676,225000.0,1528200.0,53248.5,1350000.0,4761,1155.0,3732,2,0,0,0,0.616228827574875,0.2151824041847538,37.5,6.792
26677,157500.0,1546020.0,45333.0,1350000.0,3537,794.0,4288,3,0,0,0,0.027313670196316,0.6092756673894402,37.5,9.816
26682,198000.0,1260000.0,36841.5,1260000.0,824,4455.0,3326,2,0,1,1,0.4268371126252428,0.4329616670974407,42.5,6.363636363636363
26710,67500.0,1255680.0,41499.0,1125000.0,3382,2327.0,2123,2,0,0,0,0.6087030719394882,0.475849908720221,52.5,18.602666666666668
26718,180000.0,1125000.0,33025.5,1125000.0,5640,7688.0,4537,2,0,0,0,0.6961681748129628,0.1153866620073356,37.5,6.25
26729,157500.0,1298970.0,46786.5,1147500.0,225,10875.0,633,2,0,0,0,0.7026639582927802,0.4650692149562261,47.5,8.247428571428571
26735,121500.0,1236816.0,36288.0,1080000.0,5169,5285.0,4448,2,0,0,0,0.7140471626419805,0.4884551844437485,42.5,10.179555555555556
26736,180000.0,1666746.0,48865.5,1305000.0,965,2875.0,3780,1,0,0,0,0.6752830216503367,0.6479768603302221,57.5,9.2597
26738,225000.0,1546020.0,42642.0,1350000.0,425,3.0,3943,2,0,0,0,0.2653117484731741,0.7738956942145427,57.5,6.8712
26739,225000.0,1345500.0,44595.0,1345500.0,2367,250.0,2490,2,0,0,0,0.6980197586091237,0.4206109640437848,32.5,5.98
26757,252000.0,1247472.0,49603.5,1147500.0,2018,2330.0,2848,2,1,1,0,0.6062471402898594,0.3927738606031339,37.5,4.950285714285714
26761,135000.0,1205451.0,39969.0,1080000.0,3543,5253.0,295,2,0,0,0,0.7006498027026112,0.324891229465852,42.5,8.929266666666667
26762,135000.0,1125000.0,33025.5,1125000.0,2280,1811.0,4792,2,0,0,0,0.6217213416852485,0.5370699579791587,37.5,8.333333333333334
26774,540000.0,1288350.0,37795.5,1125000.0,6600,10074.0,4304,1,0,0,0,0.5797495297225567,0.5691487713619409,62.5,2.3858333333333333
26806,117000.0,1350000.0,39474.0,1350000.0,402,317.0,1317,3,0,1,1,0.2816932355663432,0.6058362647264226,32.5,11.538461538461538
26812,360000.0,1350000.0,39604.5,1350000.0,1086,4626.0,4270,1,0,0,0,0.7742419798207318,0.5989262182569273,42.5,3.75
26814,180000.0,1258650.0,53455.5,1125000.0,848,1660.0,314,2,0,0,0,0.5074800386112521,0.7662336700704004,47.5,6.9925
26817,315000.0,1724220.0,47542.5,1350000.0,485,5016.0,5009,1,0,0,0,0.7346442992673381,0.4614823912998385,42.5,5.473714285714285
26818,247500.0,1506816.0,47313.0,1350000.0,3442,12187.0,4695,3,0,0,0,0.5783636723867447,0.2067786544915716,62.5,6.088145454545455
26832,180000.0,1305000.0,38155.5,1305000.0,1753,7454.0,2211,2,1,1,0,0.6806967799716231,0.7352209993926424,27.5,7.25
26851,270000.0,1327500.0,38943.0,1327500.0,2925,2313.0,4020,2,1,0,1,0.7204508179007969,0.2188590822283744,42.5,4.916666666666667
26855,180000.0,1138500.0,42322.5,1138500.0,3744,10435.0,4520,2,0,0,0,0.642178985644672,0.6817058776720116,62.5,6.325
26896,180000.0,1350000.0,39604.5,1350000.0,5004,8637.0,605,2,0,0,0,0.5921685386685089,0.6296742509538716,47.5,7.5
26900,202500.0,1695483.0,54823.5,1327500.0,1368,3813.0,3771,1,0,1,1,0.7549769980129981,0.7981372313187245,37.5,8.372755555555555
26913,202500.0,1223010.0,51948.0,1125000.0,5688,4150.0,1309,2,0,0,0,0.5730274723974595,0.7324033228040929,47.5,6.039555555555555
26917,135000.0,1288350.0,37795.5,1125000.0,2329,6606.0,35,2,0,0,0,0.6420985841195989,0.6075573001388961,47.5,9.543333333333331
26939,225000.0,1129500.0,33156.0,1129500.0,2284,9308.0,3340,2,0,0,0,0.6447125289014225,0.813917469762627,52.5,5.02
26940,135000.0,1223010.0,48631.5,1125000.0,109,5121.0,274,2,0,0,0,0.6659999458023216,0.8050196619153701,47.5,9.059333333333331
26942,315000.0,1288350.0,37800.0,1125000.0,3483,3168.0,29,2,0,0,0,0.7195779619427379,0.1634256947313434,47.5,4.09
26947,225000.0,1255680.0,41499.0,1125000.0,352,8243.0,1502,3,0,0,0,0.5480113841251055,0.3123653692278984,47.5,5.5808
26948,405000.0,1247472.0,49603.5,1147500.0,3348,10178.0,735,2,0,0,0,0.6344701645131486,0.8016009030071296,47.5,3.0801777777777777
26985,110250.0,1223010.0,48631.5,1125000.0,3081,4108.0,4984,2,0,0,0,0.7179158473923578,0.7352209993926424,62.5,11.093061224489796
27024,270000.0,1546020.0,45333.0,1350000.0,1333,6198.0,435,1,0,1,1,0.7060291592067234,0.4650692149562261,47.5,5.726
27039,270000.0,1288350.0,41692.5,1125000.0,254,1277.0,4766,2,0,1,1,0.6357928023773264,0.7583930617144343,32.5,4.7716666666666665
27040,90000.0,1350000.0,39474.0,1350000.0,2348,1780.0,2318,2,0,0,0,0.3394145906409025,0.5460231970049609,37.5,15.0
27048,216000.0,1540305.0,40761.0,1206000.0,341,1003.0,68,2,0,0,0,0.6821541438368512,0.6279908192952864,47.5,7.1310416666666665
27053,180000.0,1241968.5,36445.5,1084500.0,1397,7512.0,4501,2,0,1,1,0.5211734338546675,0.4812493411434029,62.5,6.899825
27057,225000.0,1288350.0,41692.5,1125000.0,927,7666.0,4345,2,0,0,0,0.3358397638208996,0.3606125659189888,37.5,5.726
27063,202500.0,1530000.0,51268.5,1530000.0,946,1890.0,1890,2,1,1,0,0.3890371693319817,0.4471785780453068,42.5,7.555555555555555
27072,135000.0,1223010.0,48631.5,1125000.0,4372,1548.0,2569,3,0,0,0,0.7078051664987776,0.7981372313187245,57.5,9.059333333333331
27082,180000.0,1489333.5,43546.5,1300500.0,3623,1102.0,1082,2,0,0,0,0.4152012548297372,0.5388627065779676,37.5,8.274075
27106,90000.0,1350000.0,37255.5,1350000.0,8212,7955.0,4879,2,0,1,1,0.6240687736455096,0.7295666907060153,42.5,15.0
27110,180000.0,1223010.0,48631.5,1125000.0,705,9590.0,4912,3,0,1,1,0.4060618447143138,0.6577838002083306,42.5,6.7945
